t,y
11.0674,10.2734
11.0688,10.2745
11.0702,10.2755
11.0716,10.2766
11.073,10.2777
11.0744,10.2787
11.0758,10.2798
11.0772,10.2808
11.0786,10.2819
11.08,10.283
11.0814,10.284
11.0828,10.2851
11.0842,10.2862
11.0856,10.2872
11.087,10.2883
11.0884,10.2893
11.0898,10.2904
11.0912,10.2915
11.0926,10.2925
11.094,10.2936
11.0954,10.2947
11.0968,10.2957
11.0982,10.2968
11.0996,10.2978
11.101,10.2989
11.1024,10.3
11.1038,10.301
11.1052,10.3021
11.1066,10.3031
11.108,10.3042
11.1094,10.3053
11.1108,10.3063
11.1122,10.3074
11.1136,10.3085
11.115,10.3095
11.1164,10.3106
11.1178,10.3116
11.1192,10.3127
11.1206,10.3138
11.122,10.3148
11.1234,10.3159
11.1248,10.317
11.1262,10.318
11.1276,10.3191
11.129,10.3201
11.1304,10.3212
11.1318,10.3223
11.1332,10.3233
11.1346,10.3244
11.136,10.3255
11.1374,10.3265
11.1388,10.3276
11.1402,10.3286
11.1416,10.3297
11.143,10.3308
11.1444,10.3318
11.1458,10.3329
11.1472,10.334
11.1486,10.335
11.15,10.3361
11.1514,10.3371
11.1528,10.3382
11.1542,10.3393
11.1556,10.3403
11.157,10.3414
11.1584,10.3424
11.1598,10.3435
11.1612,10.3446
11.1626,10.3456
11.164,10.3467
11.1654,10.3478
11.1668,10.3488
11.1682,10.3499
11.1696,10.3509
11.171,10.352
11.1724,10.3531
11.1738,10.3541
11.1752,10.3552
11.1766,10.3563
11.178,10.3573
11.1794,10.3584
11.1808,10.3594
11.1822,10.3605
11.1836,10.3616
11.185,10.3626
11.1864,10.3637
11.1878,10.3648
11.1892,10.3658
11.1906,10.3669
11.192,10.3679
11.1934,10.369
11.1948,10.3701
11.1962,10.3711
11.1976,10.3722
11.199,10.3733
11.2004,10.3743
11.2018,10.3754
11.2032,10.3764
11.2046,10.3775
11.206,10.3786
11.2074,10.3796
11.2088,10.3807
11.2102,10.3818
11.2116,10.3828
11.213,10.3839
11.2144,10.3849
11.2158,10.386
11.2172,10.3871
11.2186,10.3881
11.22,10.3892
11.2214,10.3902
11.2228,10.3913
11.2242,10.3924
11.2256,10.3934
11.227,10.3945
11.2284,10.3956
11.2298,10.3966
11.2312,10.3977
11.2326,10.3987
11.234,10.3998
11.2354,10.4009
11.2368,10.4019
11.2382,10.403
11.2396,10.4041
11.241,10.4051
11.2424,10.4062
11.2438,10.4072
11.2452,10.4083
11.2466,10.4094
11.248,10.4104
11.2494,10.4115
11.2508,10.4126
11.2522,10.4136
11.2536,10.4147
11.255,10.4157
11.2564,10.4168
11.2578,10.4179
11.2592,10.4189
11.2606,10.42
11.262,10.4211
11.2634,10.4221
11.2648,10.4232
11.2662,10.4242
11.2676,10.4253
11.269,10.4264
11.2704,10.4274
11.2718,10.4285
11.2732,10.4295
11.2746,10.4306
11.276,10.4317
11.2774,10.4327
11.2788,10.4338
11.2802,10.4349
11.2816,10.4359
11.283,10.437
11.2844,10.438
11.2858,10.4391
11.2872,10.4402
11.2886,10.4412
11.29,10.4423
11.2914,10.4434
11.2928,10.4444
11.2942,10.4455
11.2956,10.4465
11.297,10.4476
11.2984,10.4487
11.2998,10.4497
11.3012,10.4508
11.3026,10.4519
11.304,10.4529
11.3054,10.454
11.3068,10.455
11.3082,10.4561
11.3096,10.4572
11.311,10.4582
11.3124,10.4593
11.3138,10.4604
11.3152,10.4614
11.3166,10.4625
11.318,10.4635
11.3194,10.4646
11.3208,10.4657
11.3222,10.4667
11.3236,10.4678
11.325,10.4688
11.3264,10.4699
11.3278,10.471
11.3292,10.472
11.3306,10.4731
11.332,10.4742
11.3334,10.4752
11.3348,10.4763
11.3362,10.4773
11.3376,10.4784
11.339,10.4795
11.3404,10.4805
11.3418,10.4816
11.3432,10.4827
11.3446,10.4837
11.346,10.4848
11.3474,10.4858
11.3488,10.4869
11.3502,10.488
11.3516,10.489
11.353,10.4901
11.3544,10.4912
11.3558,10.4922
11.3572,10.4933
11.3586,10.4943
11.36,10.4954
11.3614,10.4965
11.3628,10.4975
11.3642,10.4986
11.3656,10.4997
11.367,10.5007
11.3684,10.5018
11.3698,10.5028
11.3712,10.5039
11.3726,10.505
11.374,10.506
11.3754,10.5071
11.3768,10.5082
11.3782,10.5092
11.3796,10.5103
11.381,10.5113
11.3824,10.5124
11.3838,10.5135
11.3852,10.5145
11.3866,10.5156
11.388,10.5166
11.3894,10.5177
11.3908,10.5188
11.3922,10.5198
11.3936,10.5209
11.395,10.522
11.3964,10.523
11.3978,10.5241
11.3992,10.5251
11.4006,10.5262
11.402,10.5273
11.4034,10.5283
11.4048,10.5294
11.4062,10.5305
11.4076,10.5315
11.409,10.5326
11.4104,10.5336
11.4118,10.5347
11.4132,10.5358
11.4146,10.5368
11.416,10.5379
11.4174,10.539
11.4188,10.54
11.4202,10.5411
11.4216,10.5421
11.423,10.5432
11.4244,10.5443
11.4258,10.5453
11.4272,10.5464
11.4286,10.5475
11.43,10.5485
11.4314,10.5496
11.4328,10.5506
11.4342,10.5517
11.4356,10.5528
11.437,10.5538
11.4384,10.5549
11.4398,10.5559
11.4412,10.557
11.4426,10.5581
11.444,10.5591
11.4454,10.5602
11.4468,10.5613
11.4482,10.5623
11.4496,10.5634
11.451,10.5644
11.4524,10.5655
11.4538,10.5666
11.4552,10.5676
11.4566,10.5687
11.458,10.5698
11.4594,10.5708
11.4608,10.5719
11.4622,10.5729
11.4636,10.574
11.465,10.5751
11.4664,10.5761
11.4678,10.5772
11.4692,10.5783
11.4706,10.5793
11.472,10.5804
11.4734,10.5814
11.4748,10.5825
11.4762,10.5836
11.4776,10.5846
11.479,10.5857
11.4804,10.5868
11.4818,10.5878
11.4832,10.5889
11.4846,10.5899
11.486,10.591
11.4874,10.5921
11.4888,10.5931
11.4902,10.5942
11.4916,10.5952
11.493,10.5963
11.4944,10.5974
11.4958,10.5984
11.4972,10.5995
11.4986,10.6006
11.5,10.6016
11.5014,10.6027
11.5028,10.6037
11.5042,10.6048
11.5056,10.6059
11.507,10.6069
11.5084,10.608
11.5098,10.6091
11.5112,10.6101
11.5126,10.6112
11.514,10.6122
11.5154,10.6133
11.5168,10.6144
11.5182,10.6154
11.5196,10.6165
11.521,10.6176
11.5224,10.6186
11.5238,10.6197
11.5252,10.6207
11.5266,10.6218
11.528,10.6229
11.5294,10.6239
11.5308,10.625
11.5322,10.6261
11.5336,10.6271
11.535,10.6282
11.5364,10.6292
11.5378,10.6303
11.5392,10.6314
11.5406,10.6324
11.542,10.6335
11.5434,10.6345
11.5448,10.6356
11.5462,10.6367
11.5476,10.6377
11.549,10.6388
11.5504,10.6399
11.5518,10.6409
11.5532,10.642
11.5546,10.643
11.556,10.6441
11.5574,10.6452
11.5588,10.6462
11.5602,10.6473
11.5616,10.6484
11.563,10.6494
11.5644,10.6505
11.5658,10.6515
11.5672,10.6526
11.5686,10.6537
11.57,10.6547
11.5714,10.6558
11.5728,10.6569
11.5742,10.6579
11.5756,10.659
11.577,10.66
11.5784,10.6611
11.5798,10.6622
11.5812,10.6632
11.5826,10.6643
11.584,10.6654
11.5854,10.6664
11.5868,10.6675
11.5882,10.6685
11.5896,10.6696
11.591,10.6707
11.5924,10.6717
11.5938,10.6728
11.5952,10.6739
11.5966,10.6749
11.598,10.676
11.5994,10.677
11.6008,10.6781
11.6022,10.6792
11.6036,10.6802
11.605,10.6813
11.6064,10.6823
11.6078,10.6834
11.6092,10.6845
11.6106,10.6855
11.612,10.6866
11.6134,10.6877
11.6148,10.6887
11.6162,10.6898
11.6176,10.6908
11.619,10.6919
11.6204,10.693
11.6218,10.694
11.6232,10.6951
11.6246,10.6962
11.626,10.6972
11.6274,10.6983
11.6288,10.6993
11.6302,10.7004
11.6316,10.7015
11.633,10.7025
11.6344,10.7036
11.6358,10.7047
11.6372,10.7057
11.6386,10.7068
11.64,10.7078
11.6414,10.7089
11.6428,10.71
11.6442,10.711
11.6456,10.7121
11.647,10.7132
11.6484,10.7142
11.6498,10.7153
11.6512,10.7163
11.6526,10.7174
11.654,10.7185
11.6554,10.7195
11.6568,10.7206
11.6582,10.7216
11.6596,10.7227
11.661,10.7238
11.6624,10.7248
11.6638,10.7259
11.6652,10.727
11.6666,10.728
11.668,10.7291
11.6694,10.7301
11.6708,10.7312
11.6722,10.7323
11.6736,10.7333
11.675,10.7344
11.6764,10.7355
11.6778,10.7365
11.6792,10.7376
11.6806,10.7386
11.682,10.7397
11.6834,10.7408
11.6848,10.7418
11.6862,10.7429
11.6876,10.744
11.689,10.745
11.6904,10.7461
11.6918,10.7471
11.6932,10.7482
11.6946,10.7493
11.696,10.7503
11.6974,10.7514
11.6988,10.7525
11.7002,10.7535
11.7016,10.7546
11.703,10.7556
11.7044,10.7567
11.7058,10.7578
11.7072,10.7588
11.7086,10.7599
11.71,10.7609
11.7114,10.762
11.7128,10.7631
11.7142,10.7641
11.7156,10.7652
11.717,10.7663
11.7184,10.7673
11.7198,10.7684
11.7212,10.7694
11.7226,10.7705
11.724,10.7716
11.7254,10.7726
11.7268,10.7737
11.7282,10.7748
11.7296,10.7758
11.731,10.7769
11.7324,10.7779
11.7338,10.779
11.7352,10.7801
11.7366,10.7811
11.738,10.7822
11.7394,10.7833
11.7408,10.7843
11.7422,10.7854
11.7436,10.7864
11.745,10.7875
11.7464,10.7886
11.7478,10.7896
11.7492,10.7907
11.7506,10.7918
11.752,10.7928
11.7534,10.7939
11.7548,10.7949
11.7562,10.796
11.7576,10.7971
11.759,10.7981
11.7604,10.7992
11.7618,10.8003
11.7632,10.8013
11.7646,10.8024
11.766,10.8034
11.7674,10.8045
11.7688,10.8056
11.7702,10.8066
11.7716,10.8077
11.773,10.8087
11.7744,10.8098
11.7758,10.8109
11.7772,10.8119
11.7786,10.813
11.78,10.8141
11.7814,10.8151
11.7828,10.8162
11.7842,10.8172
11.7856,10.8183
11.787,10.8194
11.7884,10.8204
11.7898,10.8215
11.7912,10.8226
11.7926,10.8236
11.794,10.8247
11.7954,10.8257
11.7968,10.8268
11.7982,10.8279
11.7996,10.8289
11.801,10.83
11.8024,10.8311
11.8038,10.8321
11.8052,10.8332
11.8066,10.8342
11.808,10.8353
11.8094,10.8364
11.8108,10.8374
11.8122,10.8385
11.8136,10.8396
11.815,10.8406
11.8164,10.8417
11.8178,10.8427
11.8192,10.8438
11.8206,10.8449
11.822,10.8459
11.8234,10.847
11.8248,10.848
11.8262,10.8491
11.8276,10.8502
11.829,10.8512
11.8304,10.8523
11.8318,10.8534
11.8332,10.8544
11.8346,10.8555
11.836,10.8565
11.8374,10.8576
11.8388,10.8587
11.8402,10.8597
11.8416,10.8608
11.843,10.8619
11.8444,10.8629
11.8458,10.864
11.8472,10.865
11.8486,10.8661
11.85,10.8672
11.8514,10.8682
11.8528,10.8693
11.8542,10.8704
11.8556,10.8714
11.857,10.8725
11.8584,10.8735
11.8598,10.8746
11.8612,10.8757
11.8626,10.8767
11.864,10.8778
11.8654,10.8789
11.8668,10.8799
11.8682,10.881
11.8696,10.882
11.871,10.8831
11.8724,10.8842
11.8738,10.8852
11.8752,10.8863
11.8766,10.8873
11.878,10.8884
11.8794,10.8895
11.8808,10.8905
11.8822,10.8916
11.8836,10.8927
11.885,10.8937
11.8864,10.8948
11.8878,10.8958
11.8892,10.8969
11.8906,10.898
11.892,10.899
11.8934,10.9001
11.8948,10.9012
11.8962,10.9022
11.8976,10.9033
11.899,10.9043
11.9004,10.9054
11.9018,10.9065
11.9032,10.9075
11.9046,10.9086
11.906,10.9097
11.9074,10.9107
11.9088,10.9118
11.9102,10.9128
11.9116,10.9139
11.913,10.915
11.9144,10.916
11.9158,10.9171
11.9172,10.9182
11.9186,10.9192
11.92,10.9203
11.9214,10.9213
11.9228,10.9224
11.9242,10.9235
11.9256,10.9245
11.927,10.9256
11.9284,10.9267
11.9298,10.9277
11.9312,10.9288
11.9326,10.9298
11.934,10.9309
11.9354,10.932
11.9368,10.933
11.9382,10.9341
11.9396,10.9351
11.941,10.9362
11.9424,10.9373
11.9438,10.9383
11.9452,10.9394
11.9466,10.9405
11.948,10.9415
11.9494,10.9426
11.9508,10.9436
11.9522,10.9447
11.9536,10.9458
11.955,10.9468
11.9564,10.9479
11.9578,10.949
11.9592,10.95
11.9606,10.9511
11.962,10.9521
11.9634,10.9532
11.9648,10.9543
11.9662,10.9553
11.9676,10.9564
11.969,10.9575
11.9704,10.9585
11.9718,10.9596
11.9732,10.9606
11.9746,10.9617
11.976,10.9628
11.9774,10.9638
11.9788,10.9649
11.9802,10.966
11.9816,10.967
11.983,10.9681
11.9844,10.9691
11.9858,10.9702
11.9872,10.9713
11.9886,10.9723
11.99,10.9734
11.9914,10.9744
11.9928,10.9755
11.9942,10.9766
11.9956,10.9776
11.997,10.9787
11.9984,10.9798
11.9998,10.9808
12.0012,10.9819
12.0026,10.9829
12.004,10.984
12.0054,10.9851
12.0068,10.9861
12.0082,10.9872
12.0096,10.9883
12.011,10.9893
12.0124,10.9904
12.0138,10.9914
12.0152,10.9925
12.0166,10.9936
12.018,10.9946
12.0194,10.9957
12.0208,10.9968
12.0222,10.9978
12.0236,10.9989
12.025,10.9999
12.0264,11.001
12.0278,11.0021
12.0292,11.0031
12.0306,11.0042
12.032,11.0053
12.0334,11.0063
12.0348,11.0074
12.0362,11.0084
12.0376,11.0095
12.039,11.0106
12.0404,11.0116
12.0418,11.0127
12.0432,11.0137
12.0446,11.0148
12.046,11.0159
12.0474,11.0169
12.0488,11.018
12.0502,11.0191
12.0516,11.0201
12.053,11.0212
12.0544,11.0222
12.0558,11.0233
12.0572,11.0244
12.0586,11.0254
12.06,11.0265
12.0614,11.0276
12.0628,11.0286
12.0642,11.0297
12.0656,11.0307
12.067,11.0318
12.0684,11.0329
12.0698,11.0339
12.0712,11.035
12.0726,11.0361
12.074,11.0371
12.0754,11.0382
12.0768,11.0392
12.0782,11.0403
12.0796,11.0414
12.081,11.0424
12.0824,11.0435
12.0838,11.0446
12.0852,11.0456
12.0866,11.0467
12.088,11.0477
12.0894,11.0488
12.0908,11.0499
12.0922,11.0509
12.0936,11.052
12.095,11.0531
12.0964,11.0541
12.0978,11.0552
12.0992,11.0562
12.1006,11.0573
12.102,11.0584
12.1034,11.0594
12.1048,11.0605
12.1062,11.0615
12.1076,11.0626
12.109,11.0637
12.1104,11.0647
12.1118,11.0658
12.1132,11.0669
12.1146,11.0679
12.116,11.069
12.1174,11.07
12.1188,11.0711
12.1202,11.0722
12.1216,11.0732
12.123,11.0743
12.1244,11.0754
12.1258,11.0764
12.1272,11.0775
12.1286,11.0785
12.13,11.0796
12.1314,11.0807
12.1328,11.0817
12.1342,11.0828
12.1356,11.0839
12.137,11.0849
12.1384,11.086
12.1398,11.087
12.1412,11.0881
12.1426,11.0892
12.144,11.0902
12.1454,11.0913
12.1468,11.0924
12.1482,11.0934
12.1496,11.0945
12.151,11.0955
12.1524,11.0966
12.1538,11.0977
12.1552,11.0987
12.1566,11.0998
12.158,11.1008
12.1594,11.1019
12.1608,11.103
12.1622,11.104
12.1636,11.1051
12.165,11.1062
12.1664,11.1072
12.1678,11.1083
12.1692,11.1093
12.1706,11.1104
12.172,11.1115
12.1734,11.1125
12.1748,11.1136
12.1762,11.1147
12.1776,11.1157
12.179,11.1168
12.1804,11.1178
12.1818,11.1189
12.1832,11.12
12.1846,11.121
12.186,11.1221
12.1874,11.1232
12.1888,11.1242
12.1902,11.1253
12.1916,11.1263
12.193,11.1274
12.1944,11.1285
12.1958,11.1295
12.1972,11.1306
12.1986,11.1317
12.2,11.1327
12.2014,11.1338
12.2028,11.1348
12.2042,11.1359
12.2056,11.137
12.207,11.138
12.2084,11.1391
12.2098,11.1401
12.2112,11.1412
12.2126,11.1423
12.214,11.1433
12.2154,11.1444
12.2168,11.1455
12.2182,11.1465
12.2196,11.1476
12.221,11.1486
12.2224,11.1497
12.2238,11.1508
12.2252,11.1518
12.2266,11.1529
12.228,11.154
12.2294,11.155
12.2308,11.1561
12.2322,11.1571
12.2336,11.1582
12.235,11.1593
12.2364,11.1603
12.2378,11.1614
12.2392,11.1625
12.2406,11.1635
12.242,11.1646
12.2434,11.1656
12.2448,11.1667
12.2462,11.1678
12.2476,11.1688
12.249,11.1699
12.2504,11.171
12.2518,11.172
12.2532,11.1731
12.2546,11.1741
12.256,11.1752
12.2574,11.1763
12.2588,11.1773
12.2602,11.1784
12.2616,11.1794
12.263,11.1805
12.2644,11.1816
12.2658,11.1826
12.2672,11.1837
12.2686,11.1848
12.27,11.1858
12.2714,11.1869
12.2728,11.1879
12.2742,11.189
12.2756,11.1901
12.277,11.1911
12.2784,11.1922
12.2798,11.1933
12.2812,11.1943
12.2826,11.1954
12.284,11.1964
12.2854,11.1975
12.2868,11.1986
12.2882,11.1996
12.2896,11.2007
12.291,11.2018
12.2924,11.2028
12.2938,11.2039
12.2952,11.2049
12.2966,11.206
12.298,11.2071
12.2994,11.2081
12.3008,11.2092
12.3022,11.2103
12.3036,11.2113
12.305,11.2124
12.3064,11.2134
12.3078,11.2145
12.3092,11.2156
12.3106,11.2166
12.312,11.2177
12.3134,11.2188
12.3148,11.2198
12.3162,11.2209
12.3176,11.2219
12.319,11.223
12.3204,11.2241
12.3218,11.2251
12.3232,11.2262
12.3246,11.2272
12.326,11.2283
12.3274,11.2294
12.3288,11.2304
12.3302,11.2315
12.3316,11.2326
12.333,11.2336
12.3344,11.2347
12.3358,11.2357
12.3372,11.2368
12.3386,11.2379
12.34,11.2389
12.3414,11.24
12.3428,11.2411
12.3442,11.2421
12.3456,11.2432
12.347,11.2442
12.3484,11.2453
12.3498,11.2464
12.3512,11.2474
12.3526,11.2485
12.354,11.2496
12.3554,11.2506
12.3568,11.2517
12.3582,11.2527
12.3596,11.2538
12.361,11.2549
12.3624,11.2559
12.3638,11.257
12.3652,11.2581
12.3666,11.2591
12.368,11.2602
12.3694,11.2612
12.3708,11.2623
12.3722,11.2634
12.3736,11.2644
12.375,11.2655
12.3764,11.2665
12.3778,11.2676
12.3792,11.2687
12.3806,11.2697
12.382,11.2708
12.3834,11.2719
12.3848,11.2729
12.3862,11.274
12.3876,11.275
12.389,11.2761
12.3904,11.2772
12.3918,11.2782
12.3932,11.2793
12.3946,11.2804
12.396,11.2814
12.3974,11.2825
12.3988,11.2835
12.4002,11.2846
12.4016,11.2857
12.403,11.2867
12.4044,11.2878
12.4058,11.2889
12.4072,11.2899
12.4086,11.291
12.41,11.292
12.4114,11.2931
12.4128,11.2942
12.4142,11.2952
12.4156,11.2963
12.417,11.2974
12.4184,11.2984
12.4198,11.2995
12.4212,11.3005
12.4226,11.3016
12.424,11.3027
12.4254,11.3037
12.4268,11.3048
12.4282,11.3058
12.4296,11.3069
12.431,11.308
12.4324,11.309
12.4338,11.3101
12.4352,11.3112
12.4366,11.3122
12.438,11.3133
12.4394,11.3143
12.4408,11.3154
12.4422,11.3165
12.4436,11.3175
12.445,11.3186
12.4464,11.3197
12.4478,11.3207
12.4492,11.3218
12.4506,11.3228
12.452,11.3239
12.4534,11.325
12.4548,11.326
12.4562,11.3271
12.4576,11.3282
12.459,11.3292
12.4604,11.3303
12.4618,11.3313
12.4632,11.3324
12.4646,11.3335
12.466,11.3345
12.4674,11.3356
12.4688,11.3367
12.4702,11.3377
12.4716,11.3388
12.473,11.3398
12.4744,11.3409
12.4758,11.342
12.4772,11.343
12.4786,11.3441
12.48,11.3452
12.4814,11.3462
12.4828,11.3473
12.4842,11.3483
12.4856,11.3494
12.487,11.3505
12.4884,11.3515
12.4898,11.3526
12.4912,11.3536
12.4926,11.3547
12.494,11.3558
12.4954,11.3568
12.4968,11.3579
12.4982,11.359
12.4996,11.36
12.501,11.3611
12.5024,11.3621
12.5038,11.3632
12.5052,11.3643
12.5066,11.3653
12.508,11.3664
12.5094,11.3675
12.5108,11.3685
12.5122,11.3696
12.5136,11.3706
12.515,11.3717
12.5164,11.3728
12.5178,11.3738
12.5192,11.3749
12.5206,11.376
12.522,11.377
12.5234,11.3781
12.5248,11.3791
12.5262,11.3802
12.5276,11.3813
12.529,11.3823
12.5304,11.3834
12.5318,11.3845
12.5332,11.3855
12.5346,11.3866
12.536,11.3876
12.5374,11.3887
12.5388,11.3898
12.5402,11.3908
12.5416,11.3919
12.543,11.3929
12.5444,11.394
12.5458,11.3951
12.5472,11.3961
12.5486,11.3972
12.55,11.3983
12.5514,11.3993
12.5528,11.4004
12.5542,11.4014
12.5556,11.4025
12.557,11.4036
12.5584,11.4046
12.5598,11.4057
12.5612,11.4068
12.5626,11.4078
12.564,11.4089
12.5654,11.4099
12.5668,11.411
12.5682,11.4121
12.5696,11.4131
12.571,11.4142
12.5724,11.4153
12.5738,11.4163
12.5752,11.4174
12.5766,11.4184
12.578,11.4195
12.5794,11.4206
12.5808,11.4216
12.5822,11.4227
12.5836,11.4238
12.585,11.4248
12.5864,11.4259
12.5878,11.4269
12.5892,11.428
12.5906,11.4291
12.592,11.4301
12.5934,11.4312
12.5948,11.4322
12.5962,11.4333
12.5976,11.4344
12.599,11.4354
12.6004,11.4365
12.6018,11.4376
12.6032,11.4386
12.6046,11.4397
12.606,11.4407
12.6074,11.4418
12.6088,11.4429
12.6102,11.4439
12.6116,11.445
12.613,11.4461
12.6144,11.4471
12.6158,11.4482
12.6172,11.4492
12.6186,11.4503
12.62,11.4514
12.6214,11.4524
12.6228,11.4535
12.6242,11.4546
12.6256,11.4556
12.627,11.4567
12.6284,11.4577
12.6298,11.4588
12.6312,11.4599
12.6326,11.4609
12.634,11.462
12.6354,11.4631
12.6368,11.4641
12.6382,11.4652
12.6396,11.4662
12.641,11.4673
12.6424,11.4684
12.6438,11.4694
12.6452,11.4705
12.6466,11.4716
12.648,11.4726
12.6494,11.4737
12.6508,11.4747
12.6522,11.4758
12.6536,11.4769
12.655,11.4779
12.6564,11.479
12.6578,11.48
12.6592,11.4811
12.6606,11.4822
12.662,11.4832
12.6634,11.4843
12.6648,11.4854
12.6662,11.4864
12.6676,11.4875
12.669,11.4885
12.6704,11.4896
12.6718,11.4907
12.6732,11.4917
12.6746,11.4928
12.676,11.4939
12.6774,11.4949
12.6788,11.496
12.6802,11.497
12.6816,11.4981
12.683,11.4992
12.6844,11.5002
12.6858,11.5013
12.6872,11.5024
12.6886,11.5034
12.69,11.5045
12.6914,11.5055
12.6928,11.5066
12.6942,11.5077
12.6956,11.5087
12.697,11.5098
12.6984,11.5109
12.6998,11.5119
12.7012,11.513
12.7026,11.514
12.704,11.5151
12.7054,11.5162
12.7068,11.5172
12.7082,11.5183
12.7096,11.5193
12.711,11.5204
12.7124,11.5215
12.7138,11.5225
12.7152,11.5236
12.7166,11.5247
12.718,11.5257
12.7194,11.5268
12.7208,11.5278
12.7222,11.5289
12.7236,11.53
12.725,11.531
12.7264,11.5321
12.7278,11.5332
12.7292,11.5342
12.7306,11.5353
12.732,11.5363
12.7334,11.5374
12.7348,11.5385
12.7362,11.5395
12.7376,11.5406
12.739,11.5417
12.7404,11.5427
12.7418,11.5438
12.7432,11.5448
12.7446,11.5459
12.746,11.547
12.7474,11.548
12.7488,11.5491
12.7502,11.5502
12.7516,11.5512
12.753,11.5523
12.7544,11.5533
12.7558,11.5544
12.7572,11.5555
12.7586,11.5565
12.76,11.5576
12.7614,11.5586
12.7628,11.5597
12.7642,11.5608
12.7656,11.5618
12.767,11.5629
12.7684,11.564
12.7698,11.565
12.7712,11.5661
12.7726,11.5671
12.774,11.5682
12.7754,11.5693
12.7768,11.5703
12.7782,11.5714
12.7796,11.5725
12.781,11.5735
12.7824,11.5746
12.7838,11.5756
12.7852,11.5767
12.7866,11.5778
12.788,11.5788
12.7894,11.5799
12.7908,11.581
12.7922,11.582
12.7936,11.5831
12.795,11.5841
12.7964,11.5852
12.7978,11.5863
12.7992,11.5873
12.8006,11.5884
12.802,11.5895
12.8034,11.5905
12.8048,11.5916
12.8062,11.5926
12.8076,11.5937
12.809,11.5948
12.8104,11.5958
12.8118,11.5969
12.8132,11.5979
12.8146,11.599
12.816,11.6001
12.8174,11.6011
12.8188,11.6022
12.8202,11.6033
12.8216,11.6043
12.823,11.6054
12.8244,11.6064
12.8258,11.6075
12.8272,11.6086
12.8286,11.6096
12.83,11.6107
12.8314,11.6118
12.8328,11.6128
12.8342,11.6139
12.8356,11.6149
12.837,11.616
12.8384,11.6171
12.8398,11.6181
12.8412,11.6192
12.8426,11.6203
12.844,11.6213
12.8454,11.6224
12.8468,11.6234
12.8482,11.6245
12.8496,11.6256
12.851,11.6266
12.8524,11.6277
12.8538,11.6288
12.8552,11.6298
12.8566,11.6309
12.858,11.6319
12.8594,11.633
12.8608,11.6341
12.8622,11.6351
12.8636,11.6362
12.865,11.6373
12.8664,11.6383
12.8678,11.6394
12.8692,11.6404
12.8706,11.6415
12.872,11.6426
12.8734,11.6436
12.8748,11.6447
12.8762,11.6457
12.8776,11.6468
12.879,11.6479
12.8804,11.6489
12.8818,11.65
12.8832,11.6511
12.8846,11.6521
12.886,11.6532
12.8874,11.6542
12.8888,11.6553
12.8902,11.6564
12.8916,11.6574
12.893,11.6585
12.8944,11.6596
12.8958,11.6606
12.8972,11.6617
12.8986,11.6627
12.9,11.6638
12.9014,11.6649
12.9028,11.6659
12.9042,11.667
12.9056,11.6681
12.907,11.6691
12.9084,11.6702
12.9098,11.6712
12.9112,11.6723
12.9126,11.6734
12.914,11.6744
12.9154,11.6755
12.9168,11.6766
12.9182,11.6776
12.9196,11.6787
12.921,11.6797
12.9224,11.6808
12.9238,11.6819
12.9252,11.6829
12.9266,11.684
12.928,11.685
12.9294,11.6861
12.9308,11.6872
12.9322,11.6882
12.9336,11.6893
12.935,11.6904
12.9364,11.6914
12.9378,11.6925
12.9392,11.6935
12.9406,11.6946
12.942,11.6957
12.9434,11.6967
12.9448,11.6978
12.9462,11.6989
12.9476,11.6999
12.949,11.701
12.9504,11.702
12.9518,11.7031
12.9532,11.7042
12.9546,11.7052
12.956,11.7063
12.9574,11.7074
12.9588,11.7084
12.9602,11.7095
12.9616,11.7105
12.963,11.7116
12.9644,11.7127
12.9658,11.7137
12.9672,11.7148
12.9686,11.7159
12.97,11.7169
12.9714,11.718
12.9728,11.719
12.9742,11.7201
12.9756,11.7212
12.977,11.7222
12.9784,11.7233
12.9798,11.7243
12.9812,11.7254
12.9826,11.7265
12.984,11.7275
12.9854,11.7286
12.9868,11.7297
12.9882,11.7307
12.9896,11.7318
12.991,11.7328
12.9924,11.7339
12.9938,11.735
12.9952,11.736
12.9966,11.7371
12.998,11.7382
12.9994,11.7392
13.0008,11.7403
13.0022,11.7413
13.0036,11.7424
13.005,11.7435
13.0064,11.7445
13.0078,11.7456
13.0092,11.7467
13.0106,11.7477
13.012,11.7488
13.0134,11.7498
13.0148,11.7509
13.0162,11.752
13.0176,11.753
13.019,11.7541
13.0204,11.7552
13.0218,11.7562
13.0232,11.7573
13.0246,11.7583
13.026,11.7594
13.0274,11.7605
13.0288,11.7615
13.0302,11.7626
13.0316,11.7637
13.033,11.7647
13.0344,11.7658
13.0358,11.7668
13.0372,11.7679
13.0386,11.769
13.04,11.77
13.0414,11.7711
13.0428,11.7721
13.0442,11.7732
13.0456,11.7743
13.047,11.7753
13.0484,11.7764
13.0498,11.7775
13.0512,11.7785
13.0526,11.7796
13.054,11.7806
13.0554,11.7817
13.0568,11.7828
13.0582,11.7838
13.0596,11.7849
13.061,11.786
13.0624,11.787
13.0638,11.7881
13.0652,11.7891
13.0666,11.7902
13.068,11.7913
13.0694,11.7923
13.0708,11.7934
13.0722,11.7945
13.0736,11.7955
13.075,11.7966
13.0764,11.7976
13.0778,11.7987
13.0792,11.7998
13.0806,11.8008
13.082,11.8019
13.0834,11.803
13.0848,11.804
